Nom de l'établissement	Adresse	Site Web	Status
Logis Hotel Restaurant L'ermitage	3 Pl. Saint-Pierre 53340 Saulges France	http://www.hotel-ermitage.fr/	
Lou Castelet Hotel	728 route Départementale 1 728 Rte Départementale 06510 Carros France	http://loucastelet.com/	
Loup Castel Boutique Hotel B&B	85 Chem. des Genêts 06620 Le Bar-sur-Loup France	https://www.loupcastel.com/	
Medicis Hotel 1st	22 Rte de Pommard route de 21200 Beaune France		
MiHotel - Le Gourguillon	46 Mnt du Gourguillon 69005 Lyon France	https://www.legourguillon.fr/	
MiHotel - Nos bureaux / dépose bagages	29 Pl. Bellecour 69002 Lyon France	https://www.mihotel.fr/	
MOODz-HOTEL	8 Pl. Claude Barbier 38780 Pont-Évêque France	https://www.moodz-hotel.com/	
Mouratoglou Hotel & Resort	3550 Rte des Dolines 06410 Biot France	http://www.mouratoglou-resort.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website	
Nemea Appart'Hotel Cannes Palais	6 Rue André Chaude 06400 Cannes France	https://www.nemea-appart-hotel.com/france/paca/alpes-maritimes/cannes/cannes-palais-1?utm_source=annuaire&utm_medium=seo&utm_campaign=seo-local&utm_content=gmb	
Nemea Appart'Hotel Le Lido Cagnes-sur-Mer	132 Av. de Nice 06800 Cagnes-sur-Mer France	https://www.nemea-appart-hotel.com/france/paca/alpes-maritimes/cagnes-sur-mer/le-lido-cagnes-sur-mer-6?utm_source=annuaire&utm_medium=seo&utm_campaign=seo-local&utm_content=gmb	
Okko Hotels Bayonne Centre	22 Bd du BAB 64100 Bayonne France	https://www.okkohotels.com/fr/page/bayonne/okko-hotels-bayonne-centre-hotel-4-etoiles-centre-pays-basque.3097.html	
OKKO Hotels Paris Gare de l'Est	30A Rue d'Alsace 75010 Paris France	https://www.okkohotels.com/hotels/okko-hotels-paris-gare-de-lest	
OKKO Hotels Paris Porte De Versailles	2 Rue du Colonel Pierre Avia 75015 Paris France	https://www.okkohotels.com/fr/page/paris-porte-de-versailles/okko-hotels-paris-porte-de-versailles-hotel-paris-expo.24897.html	
Pamela Hotel Cassis	6 Av. du 11 Novembre 1918 13260 Cassis France	http://www.pamelahotelcassis.com/	
Paris Marriott Charles de Gaulle Airport Hotel	Zone Hoteliere 5 All. du Verger 95700 Roissy-en-France France	https://www.marriott.com/en-us/hotels/parmc-paris-marriott-charles-de-gaulle-airport-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0	
Paris Marriott Rive Gauche Hotel	17 Bd Saint-Jacques 75014 Paris France	https://www.marriott.com/en-us/hotels/parst-paris-marriott-rive-gauche-hotel-and-conference-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0	
PARIS SAINT CLOUD HOTEL	34-36 Rue Royale 92210 Saint-Cloud France	http://www.psch.fr/	
Pentahotel	12 All. du Verger 95700 Roissy-en-France France	https://www.pentahotels.com/hotels-destinations/france/paris-cdg-airport?utm_source=google&utm_medium=link&utm_campaign=g-business	
PIAPIA hotel	14 Rue des Maraîchers 75020 Paris France	https://www.piapiahotel.com/?utm_source=gmb&utm_medium=organic&utm_campaign=fiche_gmb	
PoMo Hotel & Restaurant	16 Av. de Kimberley 38130 Échirolles France	http://www.pomo.fr/	
Radisson Blu CDG Airport Terminal Hotel, Paris	3 Bis Rue de la Haye 93290 Tremblay-en-France France	https://www.radissonhotels.com/en-us/hotels/radisson-blu-paris-roissy-CDG-airport?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:ukirwe+h:FRROIAAB	
Radisson Blu Hotel, Nantes	6 Pl. Aristide Briand 44000 Nantes France	https://www.radissonhotels.com/en-us/hotels/radisson-blu-nantes?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:ukirwe+h:FRNTE1	
Radisson Blu Hotel, Paris Marne-la-Vallee	40 Allee de La Mare Houleuse 77700 Magny-le-Hongre France	https://www.radissonhotels.com/en-us/hotels/radisson-blu-paris-marne-la-vallee	
Radisson Blu Hotel, Rouen Centre	6-8 Rue du Donjon 76000 Rouen France	https://www.radissonhotels.com/en-us/hotels/radisson-blu-rouen-centre?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:ukirwe+h:FRROU1	
Radisson Blu Hotel, Toulouse Airport	2 Rue Dieudonné Costes 31700 Blagnac France	https://www.radissonhotels.com/en-us/hotels/radisson-blu-toulouse-airport?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:ukirwe+h:FRTLSAIR	
Radisson Hotel Aix En Provence	42 Rte de Galice 13090 Aix-en-Provence France	https://www.radissonhotels.com/en-us/hotels/radisson-aix-en-provence?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:ukirwe+h:FRQXBAAA	
Radisson Hotel Bordeaux Saint Jean	13 Rue des Gamins 33800 Bordeaux France	https://www.radissonhotels.com/en-us/hotels/radisson-saintjean-bordeaux?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:ukirwe+h:FRBODAAA	
Radisson Hotel Clermont-Ferrand	25 Av. de la Libération 63000 Clermont-Ferrand France	https://www.radissonhotels.com/en-us/hotels/radisson-clermont-ferrand?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:ukirwe+h:FRCFEAAA	
Radisson Hotel Paris Le Bourget	69 Av. de l'Europe 93350 Le Bourget France	https://www.radissonhotels.com/en-us/hotels/radisson-le-bourget-paris?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:ukirwe+h:FRLBGAAA	
Radisson Hotel Reims	11-13 Bd Jules César 51100 Reims France	https://www.radissonhotels.com/en-us/hotels/radisson-reims?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:ukirwe+h:FRPARRMS	
Relais 375 Hotel/Restaurant	9 avenue de Bordeaux_Couhé 86700 Valence-en-Poitou France	https://www.relais375.fr/	
Relais d’Amboise - The Leading Hotels of the World	36 Quai Charles Guinot 37400 Amboise France	https://www.relaisdamboise.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile&utm_content=website&utm_term=ES	
Relais De Chambord, a Small Luxury Hotel of the World	Place Saint-Louis 41250 Chambord France	https://relaisdechambord.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile&utm_content=website	
Relais Notre Dame de Quinson - Hotel Restaurant	RD 11 04500 Quinson France	http://www.relaisnotredame.com/	
RENAISSANCE PARIS HIPPODROME DE ST. CLOUD HOTEL	Rue du Lieutenant Colonel de Montbrison 123 92500 Rueil-Malmaison France	https://www.marriott.com/en-us/hotels/parsc-renaissance-paris-hippodrome-de-st-cloud-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0	
Renaissance Paris République Hotel	40 Rue René Boulanger 75010 Paris France	https://www.marriott.com/en-us/hotels/parpr-renaissance-paris-republique-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0	
Résidence La Bouilladisse - Appart Hotel	279 Av. de la Malvesine 13720 La Bouilladisse France	http://www.residence-bouilladisse.com/	
ResidHotel Le Pont du Gard	47 Av. du Pont du Gard 30210 Remoulins France	https://www.residhotel.com/pont-du-gard	
ResidHotel Les Hauts d'Andilly	Rte de Berchère 95580 Andilly France	https://www.residhotel.com/residence/les-hauts-dandilly/	
ResidHotel Seven Urban Suites Nantes Centre	10 Rue Konrad Adenauer 44200 Nantes France	https://www.residhotel.com/nantes-seven-urban-suites	
Restaurant et Hotel Eurotel	Av. du Languedoc 34470 Pérols France	https://eurotel-34.com/	
Restaurant Hotel Itzalpea	5 Pl?ce du Trinquet 64220 Saint-Jean-Pied-de-Port France	https://hotelitzalpea.top/	
Rev'hotel	32 Rue André Cheminade 24600 Ribérac France	http://www.rev-hotel.fr/	
sarl hotel de la gare	336 Rue Camille Lugardon 40420 Brocas France		
Sax Paris, LXR Hotels & Resorts	55 Av. de Saxe 75007 Paris France	https://www.hilton.com/en/hotels/paretol-sax-paris/?SEO_id=GMB-EMEA-OL-PARETOL	
Seven Hotel Paris 5 Quartier Latin	20 Rue Berthollet 75005 Paris France	https://sevenhotelparis.com/home.html?utm_source=gmb&utm_medium=organic&utm_campaign=fiche_gmb	
Sky Hotel Goussainville Charles de Gaulle	2 Av. Jacques Anquetil 95190 Goussainville France	https://www.expedia.fr/Goussainville-Hotel-Sky-Hotel-CDG-Goussainville.h3109229.Description-Hotel	
SO/ Paris Hotel	10 Rue Agrippa d'Aubigné 75004 Paris France	https://so-hotels.com/en/paris/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button	
Square Lodge Hotel La Roche sur Yon - Handwritten Collection	25 Pl. Napoléon 85000 La Roche-sur-Yon France	https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=C1B8&merchantid=seo-maps-France-C1B8&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps	
Staycity Aparthotels, Paris, La Défense	1 Pl. des 3 Frères Enghels 92400 Courbevoie France	https://www.staycity.com/paris/la-defense?utm_source=Directory&utm_medium=organic&utm_campaign=SemrushLocal	
Sunweb Hotel Bar Restaurant Aiguille Lodge	31 Rte du Petit Plan 38860 Les Deux Alpes France	https://ski.sunweb.fr/france/les_deux_alpes/les_deux_alpes/residence_aiguilles_lodge-all_inclusive.htm	
Sure Hotel Biarritz Aeroport	Aeroport de Parme 24 Bd Marcel Dassault 64200 Biarritz France	https://surehotel-biarritz.com/	
Sure Hotel By Best Western Annecy	138 Rue des Pâquerettes 74960 Annecy France	https://www.bestwestern.fr/fr/hotel-Annecy-Sure-Hotel-by-Best-Western-Annecy-93974	
Sure Hotel by Best Western Argentan, Argentan	Basse-Normandie 6 Bd Carnot 61200 Argentan France	https://www.bestwestern.fr/fiche_hotel.jsp?HotelCode=93904&sob=A46	
Sure Hotel by Best Western Guérande	1 Rue du Milan Noir Zac Brehadour 44350 Guérande France	http://surehotelguerande.com/	
Sure Hotel by Best Western Limoges Sud & Restaurant Apolonia	Rue de l'Essart ZI du Ponteix Lieu-dit Laugerie 87220 Feytiat France	https://surehotel-limoges-sud.com/	
Sure Hotel by Best Western Mont de Marsan	Rocade Sud - Mont De Marsan 222 Chem. de Lubet 40280 Saint-Pierre-du-Mont France	http://www.surehotel-montdemarsan.fr/	
Sure Hotel by Best Western Saint-Quentin Ouest	29 Rte nationale 02760 Holnon France	https://www.bestwestern.fr/fr/hotel-holnon-sure-hotel-by-best-western-saint-quentin-ouest-87128?sob=A46	
Sure Hotel by Best Western Valence Nord	185 Rte de Châteauneuf 26500 Bourg-lès-Valence France	https://www.bestwestern.fr/fr/hotel-bourg-les-valence-sure-hotel-by-best-western-valence-nord-87132	
SYMP'HOTEL	RN 85 38300 Nivolas-Vermelle France	http://www.symphotel.fr/	
Ténéo Apparthotel Bordeaux - Gare Saint Jean	4 Cr Barbey 33800 Bordeaux France	https://www.teneo.fr/	
Terrass'' Hotel	12-14 Rue Joseph de Maistre 75018 Paris France	http://www.terrass-hotel.com/	
Terres de France - Appart Hotel La Roche-Posay	53 Av. des Fontaines 86270 La Roche-Posay France	https://www.apparthotel-larocheposay.com/	
Terres de France - Appart Hotel Le Splendid	12 Av. des Bains 38580 Allevard France	https://www.apparthotel-le-splendid.com/	
Terres de France - Appart Hotel Rouen Flaubert	29 Av. Jean Rondeaux 76100 Rouen France	https://www.apparthotel-rouen-flaubert.com/	
The Atrium Hotel & Conference Centre, Paris CDG Airport by Penta	351 Av. du Bois de la Pie 95700 Roissy-en-France France	https://www.atriumhotelparis.com/	
The Old Hotel Ravel Clermont-Ferrand	8 Rue de Maringues 63000 Clermont-Ferrand France	http://www.hotelravel-clermontferrand.com/	
The Originals Access, Halt'Hotel,	156 Rue des Buttes 60600 Agnetz France	https://halt-hotel.com/	
The Originals Access, Hôtel La Dousseine, Dreux Nord (Inter-Hotel)	47 Rte de Sorel 28260 Anet France	http://www.dousseine.com/?utm_campaign=uberall&utm_source=googlelisting&utm_medium=organic	
The Originals Boutique, Hôtel Aquilon, Saint-Nazaire (Inter-Hotel)	2 Rue Michel Ange 44600 Saint-Nazaire France	http://www.hotelaquilon.com/?utm_campaign=uberall&utm_source=googlelisting&utm_medium=organic	
The Originals City Hotel Paray-le-Monial	10 Chp Bossu Zone Artisanale 71600 Paray-le-Monial France	https://www.theoriginalshotels.com/hotels/paray-le-monial	
The Originals City, Archotel, Sens	9 Cr Tarbé 89100 Sens France	http://www.archotel-sens.com/	
The Originals City, L'Haut' Aile, Calais - HOTEL-RESTAURANT-SEMINAIRES	Z.A.C. Les Terrasses 211 Av. des Longues Pièces 62231 Coquelles France	https://www.theoriginalshotels.com/hotels/calais-tunnel-sous-la-manche-l-haut-aile	
The Originals Le Cise, hôtel Ault - Hotel Baie de Somme	Rte de la Plage Cise 80460 Ault France	http://www.lecise.fr/	
Thermhotel	8 Av. Anatole France 63130 Royat France	http://minicure.com/	
Timhotel Opéra Blanche Fontaine	34 Rue Pierre Fontaine 75009 Paris France	https://www.timhotel.com/fr/timhotel-opera-blanche-fontaine-4_31?utm_medium=social&utm_source=GoogleMyBusiness&utm_campaign=page-hotel	
Timhotel Opéra Madeleine	113 Rue Saint-Lazare 75008 Paris France	https://www.timhotel.com/fr/timhotel-opera-madeleine-3_5?utm_medium=social&utm_source=GoogleMyBusiness&utm_campaign=page-hotel	
tip hotel cambrai	R. de Bapaume 59400 Fontaine-Notre-Dame France	http://tip-hotel-cambrai.org.es/	
Tropic Hotel	2 Av. Gustave Eiffel 66600 Rivesaltes France	https://tropichotel.fr/	
Tulip Hotels & Residences - Valence Sud Guilherand Granges	4 Impasse Joséphine Baker 07500 Guilherand-Granges France	https://guilherand-granges.tuliphotelsresidences.com/	
Ultima Hotel Courchevel	228 Route du Belvédère Courchevel Moriond 228 Rue du Belvédère 73120 Courchevel France	https://www.ultimacollection.com/our-collection/ultima-hotel-courchevel/?utm_source=google&utm_medium=organic&utm_campaign=google_local_ultima_hotel_courchevel	
Urban Hotel	1 Av. de Marlioz 73100 Aix-les-Bains France	https://www.urban-hotel.fr/fr/?utm_source=google-business-profile	
Urban Jungle Hotel Orléans	1 Rue de la Lionne 45000 Orléans France	http://www.urbanjungleorleans.com/	
Van der Valk Hotel Paris CDG Airport	351 Av. du Bois de la Pie 95700 Roissy-en-France France	https://www.atriumhotelparis.com/	
Van der Valk Hotel Paris CDG Airport	351 Av. du Bois de la Pie CS 42048 Paris Nord 2 95912 Roissy CDG Cedex France	https://www.hotelpariscdgairport.com/	
Villa Hotel	49 Av. du Gén Leclerc 45330 Le Malesherbois France	https://hotel-malesherbes.fr/	
Wink Hotel Juvisy	3 Av. de la Cr de France 91260 Juvisy-sur-Orge France	https://www.winkhotels.fr/	
ZENAO Appart'Hotel Nevers - Résidence hôtelière Nevers	6 Bis Rue des Renardats 58000 Nevers France	https://www.zenao-appart.com/	
Zenitude Hôtel-Résidences - Swiss Apparthotels Ferney Voltaire	13 Chem. du Levant 01210 Ferney-Voltaire France	https://www.zenitude-hotel-residences.com/residences/ferney-voltaire-swiss-apparthotels-geneve/	
Zenitude Hôtel-Résidences Bourgoin-Jallieu (Quality aparthotel)	15 Allée du Dr Pierre Berthier 38307 Bourgoin-Jallieu France	https://www.zenitude-hotel-residences.com/residences/bourgoin-jallieu/	
Zenitude Hôtel-Résidences Chalon-sur-Saône Gare (Quality Aparthotel)	21 Av. Victor Hugo 71100 Chalon-sur-Saône France	https://www.zenitude-hotel-residences.com/residences/chalon-sur-saone-gare/	
Zenitude Hôtel-Résidences Dinan (Quality Aparthotel)	2 Rue de l'Union 22100 Dinan France	https://www.zenitude-hotel-residences.com/residences/dinan/	
Zenitude Hôtel-Résidences Limoges (Quality Aparthotel)	69 Rue du Puy las Rodas 87000 Limoges France	https://www.zenitude-hotel-residences.com/residences/limoges/	
Zenitude Hôtel-Résidences Orléans Sud Zenith (Quality Aparthotel)	436 Rue Jacques Monod 45160 Olivet France	https://www.zenitude-hotel-residences.com/residences/orleans-sud-zenith/	
Zenitude Hôtel-Résidences Portes De Rennes (Quality Aparthotel)	2 Rue de Gavrinis 35170 Bruz France	https://www.zenitude-hotel-residences.com/residences/bruz-portes-de-rennes/	
Zenitude Hôtel-Résidences Voiron (Quality Aparthotel)	17 Rue du Mail 38500 Voiron France	https://www.zenitude-hotel-residences.com/residences/voiron/	
A l'Hôtel de Ville	21 Grand' Place 59670 Cassel France		
À l'Orée de la Forêt - Hôtel Restaurant	24 Rue nationale 56800 Campénéac France	https://www.oree-foret.fr/	
ACE Hôtel Arras-Beaurains	Zone commerciale 11 avenue des Coquelicots Boréal Parc 62217 Beaurains France	https://www.ace-hotel-arras.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Bordeaux Carbon Blanc	5 Av. de la Gardette 33560 Carbon-Blanc France	http://www.ace-hotel-bordeaux-carbon-blanc.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
Ace Hôtel Bourges	Rue Joseph Aristide Auxenfans 18000 Bourges France	https://www.ace-hotel-bourges.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Creutzwald Saint-Avold	80 A Rue de Longeville 57150 Creutzwald France	https://www.ace-hotel-creutzwald-saintavold.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Paris Marne-La-Vallée	3 Bd des Artisans 77700 Bailly-Romainvilliers France	https://www.ace-hotel-bailly-romainvilliers.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Paris Sud Villabé	1 Rte de Villoison 91100 Villabé France	https://www.ace-hotel-villabe.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Poitiers	Rue de la Maison Coupée 86000 Poitiers France	https://www.ace-hotel-poitiers.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Roanne-Mably	1 Rue Edouard Branly 42300 Mably France	https://www.ace-hotel-roanne.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Rouen Parc des Expositions	LE 75 Av. de la Mare Sansoure 76650 Petit-Couronne France	https://www.ace-hotel-rouen.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Thionville Porte de Luxembourg	96 Rte du Buchel 57100 Thionville France	http://www.ace-hotel-thionville.com/fr/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=lien	
ACE Hôtel Troyes	89 Rte d'Auxerre 10120 Saint-André-les-Vergers France	https://www.ace-hotel-troyes.com/	
Adonis Sanary - Grand Hôtel des Bains	25 Bd d'Estienne d'Orves 83110 Sanary-sur-Mer France	http://www.adonis-hotel-sanary.com/	
Agape Hôtel	Bessines FR 56 Rue Pierre Mendès France 79000 Niort France	https://www.agape-hotel.com/	
Aiguille du Midi - Hôtel & Restaurant	479 Chem. Napoléon 74400 Chamonix-Mont-Blanc France	http://www.hotel-aiguilledumidi.com/	
Alba Hôtel Lac d'Orient	7 Rue de la Basse Bataille 10140 Mesnil-Saint-Père France	https://www.hotelclublacdorient.com/	
Alexane - MGM Hôtels & Résidences	20 Av. du Giffre 74340 Samoëns France	https://www.mgm-hotels-residences.com/residence-residence-alexane-samoens	
Alhéna - MGM Hôtels & Résidences	Chef Lieu Flaine Front de neige 74300 Arâches-la-Frasse France	https://www.mgm-hotels-residences.com/residence-alhena-flaine	
All Suites Appart Hôtel | Bassin d'Arcachon - Dune du Pilat	1246 Av. Gustave Eiffel 33260 La Teste-de-Buch France	https://www.allsuites.com/hotel/appart-hotel-la-teste-de-buch	
All Suites Appart Hôtel | Choisy-le-Roi	23 Av. Louis Luc 94600 Choisy-le-Roi France	https://www.allsuites.com/hotel/appart-hotel-choisy-le-roi	
All Suites Appart Hôtel | Le Havre Centre - Les docks	5-7 Pl Armand Frémont 76600 Le Havre France	https://www.allsuites.com/hotel/appart-hotel-le-havre	
All Suites Appart Hôtel | Noisy-le-Grand	3 Bd du Mont d'Est 93160 Noisy-le-Grand France	https://www.allsuites.com/hotel/appart-hotel-noisy-le-grand	
All Suites Appart Hôtel | Palaiseau - Massy TGV	25 Av. des Alliés 91120 Palaiseau France	https://www.allsuites.com/hotel/appart-hotel-massy-palaiseau	
All Suites Appart Hôtel | Paris Ouest - Colombes	1 All. Louise Michel 92700 Colombes France	https://www.allsuites.com/hotel/appart-hotel-paris-colombes	
All Suites Hôtel | Paris Pleyel – L’île Saint Denis	1 Pl. de la Batellerie 93450 L'Île-Saint-Denis France	https://www.allsuites.com/hotel/hotel-paris-pleyel	
Alpen Lodge - MGM Hôtels & Résidences	373 rue des Eucherts 73700 Montvalezan France	https://www.mgm-hotels-residences.com/residence-residence-alpen-lodge-la-rosiere	
Alpes Hôtel Pralong	200 Rue de l'Altiport 73120 Courchevel France	https://alpeshoteldupralong.com/	
Als Hôtel	Carrefour de la Vierge 4 Rue du Renard 68490 Ottmarsheim France	http://www.alshotel.com/fr/index.php	
Alti'Pic Hôtel	30 Av. Georges Clemenceau 63240 Mont-Dore France	http://www.altipic-hotel-sancy.com/fr/	
Alysson Hôtel	24 Bd des Pyrénées 64400 Oloron-Sainte-Marie France	http://www.alysson-hotel.fr/	
